title,link,description,comp_name,address,email,telephone_number,keywords,contact_person,type_or_sector,founded_year,revenue,funding,headquarters,No_of_employees,company_status,address_confidence,tp_confidence,headquarters_confidence,contact_confidence,Total_confidence
SignOnSite - the construction safety system for everyone on site,https://www.signonsite.com.au/en-au/,,signonsite,"['Level  5 , 1 Moore St Canberra, ACT 2601 Australia', 'https://www.signonsite.com.au/info-pack']","['team@signonsite.com.au', 'https://www.crunchbase.com/organization/signonsite']","['+61 1800 744 666', 'https://www.signonsite.com.au/info-pack']","['construction sites', 'site workers', 'site safety signs', 'site safety activities', 'sites', 'site inductions', 'critical site information', 'site communications', 'site attendance', 'site compliance']","[['Mitchell Harmer ', '._.'], 'None']","[['AppsConstructionInformation TechnologyPublic SafetySaaSSoftware'], 'https://www.crunchbase.com/organization/signonsite']","['2013', 'https://www.crunchbase.com/organization/signonsite']","['$703,078 USD', 'https://www.dnb.com/business-directory/company-profiles.signonsite_pty_ltd.b8afa23a595767cce9e0777dabd46dd7.html']",None,"[' Canberra, Australian Capital Territory, Australia', 'https://www.crunchbase.com/organization/signonsite']",None,"['Private', 'https://www.crunchbase.com/organization/signonsite']",0.25,0.25,0.75,0.0,0.3125
Johnstaff: Home,https://johnstaff.com.au/,,johnstaff,"['L 5 9-13 CASTLEREAGH STREET SYDNEY, NEW SOUTH WALES, 2000 Australia', 'https://www.dnb.com/business-directory/company-profiles.johnstaff_construction_services_(nsw)_pty_ltd.02538e33c18764f86d65784766852410.html']","['recuitment@johnstaff.com.au', 'https://johnstaff.com.au/news/news-articles/Our-2022-graduate-intake-is-now-open-for-Australia-and-New-Zealand!']","['+61 2 8256 0500', 'https://johnstaff.com.au']","['construction management services', 'johnstaff health service planning health', 'health service need', 'johnstaff construction services nsw', 'nsw johnstaff', 'austin health johnstaff', 'development projects', 'proven major project construction delivery', 'infrastructure projects', 'major infrastructure projects']","[['Tim McCue ', 'Chief Executive Officer_Johnstaff'], 'None']","[['Customer ServiceWeb Design'], 'https://www.crunchbase.com/organization/symplicit-pty']","['Jan 1, 2003', 'https://www.crunchbase.com/organization/symplicit-pty']","['$844,416 USD', 'https://www.dnb.com/business-directory/company-profiles.johnstaff_construction_services_(nsw)_pty_ltd.02538e33c18764f86d65784766852410.html']",None,"[' Melbourne, Victoria, Australia', 'https://www.crunchbase.com/organization/symplicit-pty']",None,"['Private', 'https://www.crunchbase.com/organization/symplicit-pty']",0.375,0.25,0.375,0.0,0.25
Plumbing Estimator | Software Estimating Service,https://plumbingestimators.com.au/,ePlumbing Estimators Pte Ltd assists with tendering on a varied range of projects consisting of small projects to High & Midrise residential Projects.,plumbingestimators,"['59 Princes Street, Bexley NSW 2207', 'https://plumbingestimators.com.au/contact-us/']","['lynton@plumbingestimators.com.au', 'https://plumbingestimators.com.au/contact-us/']","['+61407065181', 'https://plumbingestimators.com.au/']","['plumbing projects', 'plumbing estimating processes', 'commercial plumbing estimating services', 'commercial plumbing projects', 'plumbing estimation', 'accurate plumbing estimations', 'outsourced plumbing estimators', 'professional plumbing estimations', 'quality plumbing estimators', 'plumbing construction services']","[['LYNTON MAY', 'Owner'], 'https://www.dnb.com/business-directory/company-profiles.lynton_roger_may.6b1fe7ece32ec65e1c1297722363840f.html']","['Real estate, Utilities', 'from_classification_model']",None,"['$105,072 USD', 'https://www.dnb.com/business-directory/company-profiles.lynton_roger_may.6b1fe7ece32ec65e1c1297722363840f.html']",None,None,None,"['Sole\xa0Proprietorship Independent', 'https://www.dnb.com/business-directory/company-profiles.lynton_roger_may.6b1fe7ece32ec65e1c1297722363840f.html']",1.0,0.25,0.0,0.0,0.3125
enableHR: HR Software & HRIS system in Australia & New ...,https://www.enablehr.com.au/,,enablehr,"['L 1 83 MOUNT STREET NORTH SYDNEY, NEW SOUTH WALES, 2060 Australia', 'https://www.dnb.com/business-directory/company-profiles.enablehr_pty_ltd.5336a0ef72b78414cebcfa65fafbaf49.html']","['support@enablehr.com', 'https://www.crunchbase.com/organization/enablehr']","['+612 9083 0020', 'https://www.enablehr.com.au/blog/bushfires-in-australia-employers-rights-and-obligations-and-employee-entitlements-during-catastrophic-weather-conditions/']","['employees', 'new employees', 'other employees', 'employee information', 'employee wages', 'such employees', 'casual employees', 'employee records', 'many employees', 'employee entitlements']","[['CAMPBELL JAMES FISHER', 'Director'], 'https://www.dnb.com/business-directory/company-profiles.enablehr_pty_ltd.5336a0ef72b78414cebcfa65fafbaf49.html']","[['CRMHuman ResourcesInformation Technology'], 'https://www.crunchbase.com/organization/enablehr']","['2010', 'https://www.crunchbase.com/organization/enablehr']","['$1.12 million USD', 'https://www.dnb.com/business-directory/company-profiles.enablehr_pty_ltd.5336a0ef72b78414cebcfa65fafbaf49.html']",None,"[' North Sydney, New South Wales, Australia', 'https://www.crunchbase.com/organization/enablehr']",None,"['Private', 'https://www.crunchbase.com/organization/enablehr']",0.0,0.25,0.0,0.0,0.0625
X-MOL科学知识平台,https://www.x-mol.com/,X-MOL科学知识平台，顶级期刊论文图文内容每日更新，海内外课题组信息，行业新闻文摘，化学类网址导航，化学软件和数据库导航，及更多其他内容,x-mol,None,"['service@x-mol.com', 'https://www.x-mol.com/8Paper/list']",None,"['different optimization problems', 'solution process method', 'optimization problems', 'complex optimization problems', 'post-processing methods', 'different methods', 'aircraft optimization design problems', 'response surface method', 'multi-material topology optimization', 'based lattice structures']",None,"['Education, Arts, entertainment and recreation', 'from_classification_model']",None,None,None,None,None,None,0.0,0.0,0.0,0.0,0.0
Intelligent Positioning Solutions - Position Partners Topcon ...,https://www.positionpartners.com.au/,Position Partners offers intelligent positioning solutions and is the exclusive Topcon distributor in Australia. Laser levels  machine control  GNSS  RPAS,positionpartners,"['7 Transit Dr Campbellfield, VICTORIA, 3061 Australia', 'https://www.dnb.com/business-directory/company-profiles.position_partners_pty_ltd.6972aa3f9604644bc5c0187ce889e80e.html']",None,"['None', 'https://www.dnb.com/business-directory/company-profiles.position_partners_pty_ltd.6972aa3f9604644bc5c0187ce889e80e.html']",None,"['topcon machine control solutions', 'topcon gps machine control', 'versatile topcon machine receivers', 'topcon systems', 'buyer', 'topcon track loader solutions', 'high precision machine guidance solutions', 'machine solutions', 'other 3d machine control systems', 'topcon']","[['IAN PETHERBRIDGE', 'Director'], 'https://www.dnb.com/business-directory/company-profiles.position_partners_pty_ltd.6972aa3f9604644bc5c0187ce889e80e.html']","[['Information Technology'], 'https://www.crunchbase.com/organization/position-partners']","['17 February 2014', 'https://opencorporates.com/companies/nz/4963339']","['$68.22 million USD', 'https://www.dnb.com/business-directory/company-profiles.position_partners_pty_ltd.6972aa3f9604644bc5c0187ce889e80e.html']",None,"['New Zealand', 'https://opencorporates.com/companies/nz/4963339']",None,"['Private', 'https://www.crunchbase.com/organization/position-partners']",0.0,0.0,0.375,0.0
Lucidity Software | Australia,https://www.luciditysoftware.com.au/,Lucidity Software is an Australian owned and developed suite of safety management software tools designed to help you make better business decisions.,luciditysoftware,"['34 Fennell Street Port Melbourne VIC 3207', 'https://www.luciditysoftware.com.au/contact-lucidity-software']","['info@luciditysoftware.com.au', 'https://www.luciditysoftware.com.au/contact-lucidity-software']","['+61 3 9686 3481', 'https://www.luciditysoftware.com.au/contact-lucidity-software']","['lucidity software lucidity data', 'lucidity lucidity', 'lucidity software lucidity', 'lucidity incident management software', 'business data', 'software management systems', 'risk management', 'business management', 'important business data', 'other lucidity users']","[['NORINE CRUSE', 'Director'], 'https://www.dnb.com/business-directory/company-profiles.cruse__associates_pty_ltd.9bad90b3fc363344f5c5dbcc637a9025.html']","['IT - Software, Real estate', 'from_classification_model']",None,"['$749,859 USD', 'https://www.dnb.com/business-directory/company-profiles.cruse__associates_pty_ltd.9bad90b3fc363344f5c5dbcc637a9025.html']",None,None,None,"['Independent', 'https://www.dnb.com/business-directory/company-profiles.cruse__associates_pty_ltd.9bad90b3fc363344f5c5dbcc637a9025.html']",1.0,0.25,0.0,0.0,0.3125
CiS International,https://www.cisinternational.com/,,cisinternational,"['Level  7 , 50 Berry St, North Sydney, New South Wales 2060 Australia', 'https://www.cisinternational.com/disclaimer']","['office@cis.org.au', 'https://www.crunchbase.com/organization/centre-for-independent-studies']","['+61 2 9922 2022', 'https://www.cisinternational.com/disclaimer']","['cis designs', 'cis offices cis international pty ltd', 'wireless design services', 'cis malaysia', 'project management cis', 'cis people', '© cis international pty ltd', 'cis partners', 'network performance cis international sdn bhd', 'cis international sdn bhd']","[['PETER CHARLES LODGE', 'Director'], 'https://www.dnb.com/business-directory/company-profiles.cis_international_pty_ltd.cb21f2b873f13bf99b4ba59d0e3690e6.html']","[['AssociationEducation'], 'https://www.crunchbase.com/organization/centre-for-independent-studies']","['1976', 'https://www.crunchbase.com/organization/centre-for-independent-studies']","['$7.31 million USD', 'https://www.dnb.com/business-directory/company-profiles.cis_international_pty_ltd.cb21f2b873f13bf99b4ba59d0e3690e6.html']",None,"[' Sydney, New South Wales, Australia', 'https://www.crunchbase.com/organization/centre-for-independent-studies']",None,"['Private', 'https://www.crunchbase.com/organization/centre-for-independent-studies']",1.0,0.25,0.75,0.0,0.5
Humanforce | Get ready for the next shift,https://humanforce.com/,Workforce management software that boosts your business. Increase your team’s productivity by enabling them to digitally manage their work patterns anywhere.,humanforce,"['Level 10, 52 Alfred St Milsons Point, NSW 2061', 'https://humanforce.com/about-us/']","['support@humanforce.com', 'https://www.crunchbase.com/organization/humanforce']","['+61 2 1234 5678', 'https://humanforce.com/about-us/']","['using humanforce', 'work time management', 'humanforce app', 'new humanforce retail customers', 'other humanforce mobile app', 'humanforce features', 'humanforce mobile app', 'workforce management solution', 'implementing humanforce', 'humanforce shift']","['Bruce Mackenzie', 'founder(s)', 'https://www.crunchbase.com/organization/humanforce']","[['Business DevelopmentSoftware'], 'https://www.crunchbase.com/organization/humanforce']","['2002', 'https://www.crunchbase.com/organization/humanforce']","['$550,146 USD', 'https://www.dnb.com/business-directory/company-profiles.humanforce_global_pty_ltd.3136927642ab31a6.html']",None,"[' Sydney, New South Wales, Australia', 'https://www.crunchbase.com/organization/humanforce']",None,"['Private', 'https://www.crunchbase.com/organization/humanforce']",0.625,0.25,0.75,0.0,0.40625
LandTrack Systems - Australia's leading mining compliance ...,https://landtrack.com.au/,Mining compliance training & software for Australian mining companies that understand the value of reducing risk & protecting tenure | Call 1300 659 454,landtrack,"['16 ROB PLACE VINEYARD, NEW SOUTH WALES, 2765 Australia', 'https://www.dnb.com/business-directory/company-profiles.lantrak_nsw_pty_ltd.1476094688c1f863f12fe4faa133eed1.html']","['hello@veromo.com.au', 'https://www.crunchbase.com/organization/veromo']","['+61 8 63654111', 'https://landtrack.com.au/structural_dependency/']","['mining tenements', 'mining compliance training', 'landtrack systems training', 'information landtrack systems', 'landtrack systems', 'mining compliance experience', 'mining compliance performance', 'australian mining compliance', 'advanced tenement management training', 'tenement management software development']","['Andy Giles', 'founder(s)', 'https://www.crunchbase.com/organization/veromo']","[['Business DevelopmentInternetSoftware'], 'https://www.crunchbase.com/organization/veromo']","['Mar 1, 2015', 'https://www.crunchbase.com/organization/veromo']","['$50.63 million USD', 'https://www.dnb.com/business-directory/company-profiles.lantrak_nsw_pty_ltd.1476094688c1f863f12fe4faa133eed1.html']",None,"[' Sydney, New South Wales, Australia', 'https://www.crunchbase.com/organization/veromo']",None,"['Private', 'https://www.crunchbase.com/organization/veromo']",0.0,0.25,0.0,0.0,0.0625
Tradiematepro,https://www.tradiematepro.com.au/,Tradiematepro is Australia’s leading tradesman business coaching platform. Find out how we can help you grow your business today._Tradiematepro brings together all the best and trusted services  information  and education that allows tradies to build a profitable trades business,tradiematepro,"['110 Mary St Brisbane City QLD 4000 Australia', 'https://www.tradiematepro.com.au/terms-of-service']","['hello@veromo.com.au', 'https://www.crunchbase.com/organization/veromo']","['1300 602 438', 'https://www.tradiematepro.com.au/']","['good business', 'other businesses', 'more business', 'businesses', 'business problems', 'services businesses', 'better business', 'business owner', 'good business leaders', 'business accounting']","['Andy Giles', 'founder(s)', 'https://www.crunchbase.com/organization/veromo']","[['Business DevelopmentInternetSoftware'], 'https://www.crunchbase.com/organization/veromo']","['Mar 1, 2015', 'https://www.crunchbase.com/organization/veromo']",None,None,"[' Sydney, New South Wales, Australia', 'https://www.crunchbase.com/organization/veromo']",None,"['Private', 'https://www.crunchbase.com/organization/veromo']",0.25,0.25,0.0,0.0,0.125
CIO.com - Tech News_ Analysis_ Blogs_ Video,https://www.cio.com/,CIO.com delivers the latest tech news  analysis  how-to  blogs  and video for IT professionals. Covers apps  careers  cloud computing  data center  mobile  outsourcing  security  social media  hardware and software.,www2.cio,"['14 001 592 650>Level 10, 15 Blue Street>North Sydney NSW 2060', 'https://www.cio.com/article/3607468/agile-in-australia-are-you-fast-or-fake.html']","['preferences@idg.com', 'https://www.cio.com/about/ccpa.html']",None,"['cio cio', 'new cio', 'digital transformation technologies', 'digital business transformation', 'business technologies', 'new us cio', 'digital technology', 'new cio appointments', 'digital business', 'business technology leadership experience']","[['Grant Sayer ', 'Healthdirect Australia_LinkedIn'], 'from linkedin search google']","[['AnalyticsAssociation'], 'https://www.crunchbase.com/organization/institute-of-analytic-professionals-of-australia']",None,None,None,"[' Sydney, New South Wales, Australia', 'https://www.crunchbase.com/organization/institute-of-analytic-professionals-of-australia']",None,"['Private', 'https://www.crunchbase.com/organization/institute-of-analytic-professionals-of-australia']",0.25,0.0,0.0,0.0,0.0625
Yahoo Sport Australia,https://au.sports.yahoo.com/,,au.sports.yahoo,None,None,"['1300 659 467', 'https://au.sports.yahoo.com/tennis-news-ex-disturbing-new-claims-alexander-zverev-230402625.html']","['australian open players', 'australian open match', 'australian open final cricket world', 'australian open exit players', 'australian open semi-final clash', 'former australian open champions', 'australian open win', 'australian open finals', 'australian open loss', 'melbourne park tennis novak djokovic']","[['John Edwards ', 'Product Lead_NRL Network ...'], 'from linkedin search google']","['Education, Arts, entertainment and recreation', 'from_classification_model']",None,None,None,None,None,None,0.0,0.25,0.0,0.0,0.0625
Visitor Management System,https://visitormanagementsystem.com.au/,Make your business run more efficiently with the help of our Visitor Management System. Our software can help you keep track of contractors  staff and more.,visitormanagementsystem,None,None,"['+612 8188 1335', 'https://visitormanagementsystem.com.au/']","['fundamental visitor management features visitor management', 'visitor management visitor compliance', 'visitor management books competition visitor management dashboards', 'visitor management systems visitor contractor induction compliance', 'visitor kiosks visitor management automation', 'visitor management kiosks boral expand visitor contractor management system', 'online visitor management systems contractor management', 'visitor contractor management', 'visitor management systems boc expand visitor contractor management system', 'need visitor management']","[['Peter Morrissey ', 'Managing Director_Time ...'], 'from linkedin search google']","['IT - Software, Transport', 'from_classification_model']",None,None,None,None,None,None,0.0,0.25,0.0,0.0,0.0625
Rapid Global,https://www.rapidglobal.com/,Award-winning software solutions. Our end-to-end workplace tools empower you to streamline your workforce risk  safety and compliance management processes. ,rapidglobal,"['Level  2 , 118 Franklin Street, Adelaide SA 5000', 'https://www.rapidglobal.com/privacy-policy']","['sales@rapidglobal.com', 'https://www.rapidglobal.com/contact']","['+61884051100', 'https://www.rapidglobal.com/contact']","['rapid contractor management software rapid access', 'visitor management system rapid global', 'rapid access use rapid contractor management', 'rapid global contact rapid global rapid contractor management wins product excellence award mirvac case study', 'rapid risk online enterprise risk management software', 'rapid global administrators', 'rapid global’s', '7.2.1 rapid global', 'rapid global storing', 'business risk management software']","[['KEVIN TINKLER', 'Director'], 'https://www.dnb.com/business-directory/company-profiles.rapid_global_pty_ltd.016f28e1a4336acf0d74c9e35e68999f.html']","[['Information TechnologySoftware'], 'https://www.crunchbase.com/organization/rapid-global']","['Jan 1, 2001', 'https://www.crunchbase.com/organization/rapid-global']","['$1.83 million USD', 'https://www.dnb.com/business-directory/company-profiles.rapid_global_pty_ltd.016f28e1a4336acf0d74c9e35e68999f.html']",None,"[' Adelaide, South Australia, Australia', 'https://www.crunchbase.com/organization/rapid-global']",None,"['Private', 'https://www.crunchbase.com/organization/rapid-global']",1.0,0.25,0.0,0.0,0.3125
Cedar Creek Company | Meat Processing Technology,https://cedarcc.com/,Cedar Creek Company is a leading supplier of Software & Hardware systems for meat processing  manufacturing  distribution and wireless mobility within Australia and New Zealand.,cedarcc,None,"['reception@cedarcc.com', 'https://www.crunchbase.com/organization/cedar-creek-company']","['+61 7 3356 0999', 'https://cedarcc.com/']","['proprietary software system', 'advanced processing systems', 'floor systems', 'foodchain system', 'cedar creek company', 'inventory management systems', 'head office systems', 'traceability systems', 'systems', 'cedar creek']","[['Ian Carson ', 'General Manager_Emydex Technology'], 'from linkedin search google']","[['ComputerManufacturingSoftware'], 'https://www.crunchbase.com/organization/cedar-creek-company']","['1999', 'https://www.crunchbase.com/organization/cedar-creek-company']",None,None,"[' Brisbane, Queensland, Australia', 'https://www.crunchbase.com/organization/cedar-creek-company']",None,"['Private', 'https://www.crunchbase.com/organization/cedar-creek-company']",0.0,0.75,0.0,0.0,0.1875
Hindmarsh - Leadership At Work,https://www.hindmarsh.com.au/,,hindmarsh,"['L 1 41/65 Constitution Ave Campbell, AUSTRALIAN CAPITAL TERRITORY, 2612 Australia', 'https://www.dnb.com/business-directory/company-profiles.hindmarsh_construction_australia_pty_ltd.b32f3716ef75a033f234c996ac767d94.html']","['info@hindmarsh.com.au', 'https://www.hindmarsh.com.au/privacy-policy/']","['None', 'https://www.dnb.com/business-directory/company-profiles.hindmarsh_construction_australia_pty_ltd.b32f3716ef75a033f234c996ac767d94.html']",None,"['hindmarsh site', 'hindmarsh services', 'hindmarsh web', 'hindmarsh web sites', 'act hindmarsh', 'hindmarsh construction', 'award hindmarsh', 'hindmarsh construction australia', 'hindmarsh construction act', 'anu hindmarsh']","[['ROWAN HINDMARSH', 'Chief Executive Officer'], 'https://www.dnb.com/business-directory/company-profiles.hindmarsh_construction_australia_pty_ltd.b32f3716ef75a033f234c996ac767d94.html']","[['MiningPrecious Metals'], 'https://www.crunchbase.com/organization/hindmarsh-resources']","['20 January 2021', 'https://opencorporates.com/companies/au/647286566']","['$200.85 million USD', 'https://www.dnb.com/business-directory/company-profiles.hindmarsh_construction_australia_pty_ltd.b32f3716ef75a033f234c996ac767d94.html']",None,"[' Adelaide, South Australia, Australia', 'https://www.crunchbase.com/organization/hindmarsh-resources']",None,"['Private', 'https://www.crunchbase.com/organization/hindmarsh-resources']",0.0,0.0,0.75,0.0
Aventri | Event & Meeting Management Technology,https://www.eiseverywhere.com/,Aventri's event management technology has helped thousands of brands globally transform the way they plan and execute meetings and events while tracking and improving their business objectives. Aventri's platform offers every aspect of event management you could need. Learn more!,eiseverywhere,None,"['zoe@openagent.com.au', 'https://www.crunchbase.com/organization/openagent-com-au']",None,None,"['Marta Higuera', 'founder(s)', 'https://www.crunchbase.com/organization/openagent-com-au']","[['Commercial Real EstateReal EstateReal Estate Investment'], 'https://www.crunchbase.com/organization/openagent-com-au']","['2012', 'https://www.crunchbase.com/organization/openagent-com-au']",None,None,"[' Sydney, New South Wales, Australia', 'https://www.crunchbase.com/organization/openagent-com-au']",None,"['Private', 'https://www.crunchbase.com/organization/openagent-com-au']",0.0,0.0,0.0,0.0,0.0
Construction Software: Construction Management Software,https://www.constructionsoftware.biz/,Construction Software develop and support a range of cloud construction management software specifically developed for the construction industry.,constructionsoftware.biz,"['U 3 75 LORIMER STREET DOCKLANDS, VICTORIA, 3008 Australia', 'https://www.dnb.com/business-directory/company-profiles.construction_software_pty_ltd.b048c0c30d4c99ec413e6fc1e55d3bd0.html']","['info@levesys.com', 'https://www.crunchbase.com/organization/levesys']","['+649 306-6616', 'https://www.constructionsoftware.biz/']","['catprojects construction project management software', 'project management companies', 'project management staff', 'construction projects', 'project management', 'construction document management', 'most construction projects', 'construction project security', 'based construction software', 'project information']","[['David Garth PAVITT', ' director'], 'https://opencorporates.com/companies/nz/1797316']","[['ConsultingConsumer ElectronicsInformation TechnologySoftware'], 'https://www.crunchbase.com/organization/levesys']","['1989', 'https://www.crunchbase.com/organization/levesys']","['$3.50 million USD', 'https://www.dnb.com/business-directory/company-profiles.construction_software_pty_ltd.b048c0c30d4c99ec413e6fc1e55d3bd0.html']",None,"[' West End, Queensland, Australia', 'https://www.crunchbase.com/organization/levesys']",None,"['Private', 'https://www.crunchbase.com/organization/levesys']",0.0,0.25,0.375,0.0,0.15625
Ironbark Software | ERP Software Solutions,https://www.ironbark.com.au/,Ironbark Software have developed comprehensive  integrated ERP software solutions for several specific industries. Speak with Ironbark today about software for,ironbark,"['L 13 1 Margaret St Sydney, NEW SOUTH WALES, 2000 Australia', 'https://www.dnb.com/business-directory/company-profiles.ironbark_asset_management_pty_ltd.94a7528a588ae0d5877f2aa0588cad4e.html']","['careers@ironbark.com.au', 'http://www.ironbark.com.au/about-ironbark/careers/']","['+61 7 3423 3811', 'https://www.ironbark.com.au']","['ironbark software ironbark payroll overview', 'ironbark manufacturing software systems', 'ironbark fresh system', 'ironbark software sales', 'ironbark system distributors', 'ironbark software supplies', 'ironbark solutions', 'ironbark fresh produce business management software', 'ironbark healthcare software', 'ironbark software package']","['Brendan Carpenter', 'founder(s)', 'https://www.crunchbase.com/organization/ironbark-asset-management']","[['Asset ManagementFinancial Services'], 'https://www.crunchbase.com/organization/ironbark-asset-management']","['2009', 'https://www.crunchbase.com/organization/ironbark-asset-management']","['$12.00 million USD', 'https://www.dnb.com/business-directory/company-profiles.ironbark_asset_management_pty_ltd.94a7528a588ae0d5877f2aa0588cad4e.html']",None,"[' Sydney, New South Wales, Australia', 'https://www.crunchbase.com/organization/ironbark-asset-management']",None,"['Proprietorship Subsidiary', 'https://www.dnb.com/business-directory/company-profiles.ironbark_asset_management_pty_ltd.94a7528a588ae0d5877f2aa0588cad4e.html']",0.375,0.25,0.75,0.0,0.34375
Pegasus Systems,https://www.pegasussystems.com/au/,Pegasus Systems is a Creative Project Management Software. Made to improve Marketing Advertising Agency Efficiency  and Task & Production Management. Let's work with the Best  Australia!,pegasussystems,"['Suite  104 , 308 Pacific Highway Crows Nest NSW 2065', 'https://www.pegasussystems.com/au/contact-us/']","['neville.miller@pegasussystems.com', 'https://www.pegasussystems.com/au/contact-us/']","['+61 2 9906 4133', 'https://www.pegasussystems.com/au/']","['pegasus time management', 'pegasus time management solutions', 'job management software', 'project time management', 'time management', 'customised job management software', 'australia’s leading creative project management software', 'leading time management solutions', 'time management needs', 'job management system']","[['Rick BACCHUS', 'Director'], 'https://www.dnb.com/business-directory/company-profiles.pegasus_systems_limited.9c3f849daf3d546c5efb16003f2d0788.html']","[['Public SafetySaaSSoftwareVirtual Workforce'], 'https://www.crunchbase.com/organization/pegasus-management']","['1987', 'https://www.crunchbase.com/organization/pegasus-management']","['$2.72 million USD', 'https://www.dnb.com/business-directory/company-profiles.pegasus_systems_limited.9c3f849daf3d546c5efb16003f2d0788.html']",None,"[' Newcastle, New South Wales, Australia', 'https://www.crunchbase.com/organization/pegasus-management']",None,"['Private', 'https://www.crunchbase.com/organization/pegasus-management']",0.25,0.25,0.0,0.0,0.125
The Bisouv Network,https://bisouv.com/,,bisouv,"['1001 4th Ave, #3200 Seattle, WA 9815', 'https://bisouv.com/tag/transportation-cleaning-services/']","['zoe@openagent.com.au', 'https://www.crunchbase.com/organization/openagent-com-au']","['+61 (488)-85-9400', 'https://bisouv.com/tag/global-snp-genotyping-and-analysis-market/']",None,"['Marta Higuera', 'founder(s)', 'https://www.crunchbase.com/organization/openagent-com-au']","[['Commercial Real EstateReal EstateReal Estate Investment'], 'https://www.crunchbase.com/organization/openagent-com-au']","['2012', 'https://www.crunchbase.com/organization/openagent-com-au']",None,None,"[' Sydney, New South Wales, Australia', 'https://www.crunchbase.com/organization/openagent-com-au']",None,"['Private', 'https://www.crunchbase.com/organization/openagent-com-au']",0.25,0.25,0.0,0.0,0.125
Ventia | Making Infrastructure Work For Communities,https://www.ventia.com/,Ventia is one of the largest essential services providers in Australia and New Zealand. We are proud to provide the services that keep infrastructure working for our communities.,ventia,"['LEVEL 8 80 PACIFIC HIGHWAY NORTH SYDNEY, NEW SOUTH WALES, 2060 Australia', 'https://www.dnb.com/business-directory/company-profiles.ventia_pty_limited.a042f7d2f19cd8f2.html']","['info@visionstream.com.au', 'https://www.crunchbase.com/organization/visionstream-pty-ltd']","['1300 836 827', 'https://www.ventia.com/contact']","['internet explorer', 'accounts enquiries', 'recommended pages', 'latest news', 'enquiry', 'microsoft', 'code', 'conduct', 'latest news \n                     \n                       \n                    type', 'the highlighted field']","[['MICHAEL KEITH METCALFE', 'Chief Executive Officer'], 'https://www.dnb.com/business-directory/company-profiles.ventia_pty_limited.a042f7d2f19cd8f2.html']","[['Information TechnologyReal EstateTelecommunications'], 'https://www.crunchbase.com/organization/visionstream-pty-ltd']","['1994', 'https://www.crunchbase.com/organization/visionstream-pty-ltd']","['$1.53 billion USD', 'https://www.dnb.com/business-directory/company-profiles.ventia_pty_limited.a042f7d2f19cd8f2.html']",None,"[' Bentleigh East, Victoria, Australia', 'https://www.crunchbase.com/organization/visionstream-pty-ltd']",None,"['Private', 'https://www.crunchbase.com/organization/visionstream-pty-ltd']",0.0,0.25,0.0,0.0,0.0625
Energy Resourcing,https://energyresourcing.com/,Specialist Energy Recruitment Agency to the Oil & Gas  Power & Renewable Energy  Chemicals  Petrochemicals & Refining  Mining and Construction industries.,energyresourcing,"['Level  14 , 240 St Georges Terrace,  Perth , WA 6000 Australia', 'https://energyresourcing.com/contact/?location=Korea']","['info.brisbane@energyresourcing.com', 'https://www.crunchbase.com/organization/energy-resourcing']","['+61 8 9420 7500', 'https://energyresourcing.com/contact/?location=Korea']","['interview times', 'full time jobs', 'canned responses', 'other job interviews', 'job interviews', 'more time', 'way less time', 'work people', 'good work', 'set times']","[['ANDREW PETER WOOD', 'Director'], 'https://www.dnb.com/business-directory/company-profiles.energy_resourcing_australia_pty_limited.a0932cf4e9ab9e3965ce33a95588dd03.html']","[['Human ResourcesRecruitingStaffing Agency'], 'https://www.crunchbase.com/organization/energy-resourcing']","['Jan 1, 2006', 'https://www.crunchbase.com/organization/energy-resourcing']","['$8.54 billion USD', 'https://www.dnb.com/business-directory/company-profiles.energy_resourcing_australia_pty_limited.a0932cf4e9ab9e3965ce33a95588dd03.html']",None,"[' Brisbane, Queensland, Australia', 'https://www.crunchbase.com/organization/energy-resourcing']",None,"['Private', 'https://www.crunchbase.com/organization/energy-resourcing']",0.625,0.25,0.0,0.0,0.21875
simPRO: Achieve end-to-end field service management,https://www.simprogroup.com/,simPRO is a cloud-based operations management software. Streamline field service management  business processes  connect the field to the office and position your business for growth.,simprogroup,"[""'BUILDING 17' 2404 LOGAN ROAD EIGHT MILE PLAINS, QUEENSLAND, 4113 Australia"", 'https://www.dnb.com/business-directory/company-profiles.simpro_software_pty_ltd.264b567aa1c0d312.html']","['sales.us@simpro.co', 'https://www.crunchbase.com/organization/the-simpro-group']","['1300 139 467', 'https://www.simprogroup.com/au']","['business management software', 'job management businesses', 'simpro software', 'simpro customers', 'simpro simpro wholesaler partners', 'many field service businesses', 'service businesses', 'field service business employees', 'field service management software', 'many business management software platforms']","['Curtis Thomson', 'founder(s)', 'https://www.crunchbase.com/organization/the-simpro-group']","[['ComputerInternetIT ManagementService IndustrySoftware'], 'https://www.crunchbase.com/organization/the-simpro-group']","['Jan 1, 2002', 'https://www.crunchbase.com/organization/the-simpro-group']","['$32.97 million USD', 'https://www.dnb.com/business-directory/company-profiles.simpro_software_pty_ltd.264b567aa1c0d312.html']",None,"[' Eight Mile Plains, Queensland, Australia', 'https://www.crunchbase.com/organization/the-simpro-group']",None,"['Private', 'https://www.crunchbase.com/organization/the-simpro-group']",0.0,0.25,0.75,0.0,0.25
