title,link,description,comp_name,address,email,telephone_number,keywords,contact_person,type_or_sector,founded_year,revenue,funding,headquarters,No_of_employees,company_status,address_confidence,tp_confidence,headquarters_confidence,contact_confidence,Total_confidence
Belgravia Leisure: Home,https://staging.nz.belgravialeisure.com.au/,Belgravia Leisure is an Australian owned and operated leisure management provider partnering with over 40 Local Government and State Government authorities.,staging.nz.belgravialeisure,"['20 Longstaff Rd Bayswater, VICTORIA, 3153 Australia', 'https://www.dnb.com/business-directory/company-profiles.belgravia_health__leisure_group_pty_ltd.2ff9bafbe8216db851c619d44043a4a9.html']","['askus@au.fujitsu.com', 'https://www.crunchbase.com/organization/fujitsu-australia']","['+613 8727 7777', 'https://staging.nz.belgravialeisure.com.au/what-we-do/']","['belgravia leisure managed facilities', 'belgravia leisure nz', 'belgravia leisure area manager', 'regional belgravia leisure facilities', 'belgravia leisure access', 'excellence belgravia leisure', 'contact belgravia leisure', 'belgravia leisure russell', 't belgravia leisure', 'expertise belgravia leisure']","[['NICK COX', 'Chief Executive Officer'], 'https://www.dnb.com/business-directory/company-profiles.belgravia_health__leisure_group_pty_ltd.2ff9bafbe8216db851c619d44043a4a9.html']","['Education, Arts, entertainment and recreation', 'from_classification_model']","['1973', 'https://www.crunchbase.com/organization/fujitsu-australia']","['$10.66 million USD', 'https://www.dnb.com/business-directory/company-profiles.belgravia_health__leisure_group_pty_ltd.2ff9bafbe8216db851c619d44043a4a9.html']",None,"[' Sydney, New South Wales, Australia', 'https://www.crunchbase.com/organization/fujitsu-australia']",None,"['Private', 'https://www.crunchbase.com/organization/fujitsu-australia']",0.0,0.25,0.0,0.0,0.0625
NZCity Personal Start Page,https://www.nzcity.co.nz/,News  Information  Horoscopes  TV guide  Photos  Search  Communities  Entertainment  Weather  Lotto results and more! All from New Zealand's original personalisable start page. Quickly find anything and everything from the best of the NZ internet with NZCity.  100% New Zealand owned and operated!,home.nzcity,"['Lower Ground Floor, 360 Queens Street Auckland Central Auckland, AUCKLAND, 1010 New Zealand', 'https://www.dnb.com/business-directory/company-profiles.health_nz_city_limited.3a1a5915f450e2c6af4c35373d0a6e1b.html']","['sinreservations@airnz.co.nz', 'https://www.crunchbase.com/organization/air-new-zealand']",None,None,"[['HUN KUK LIM', 'Director'], 'https://www.dnb.com/business-directory/company-profiles.health_nz_city_limited.3a1a5915f450e2c6af4c35373d0a6e1b.html']","[['Air TransportationLeisureTourismTravel'], 'https://www.crunchbase.com/organization/air-new-zealand']","['Apr 1, 1940', 'https://www.crunchbase.com/organization/air-new-zealand']","['$887,000 USD', 'https://www.dnb.com/business-directory/company-profiles.health_nz_city_limited.3a1a5915f450e2c6af4c35373d0a6e1b.html']",None,"[' Auckland, Auckland, New Zealand', 'https://www.crunchbase.com/organization/air-new-zealand']",None,"['Private', 'https://www.crunchbase.com/organization/air-new-zealand']",0.0,0.0,0.0,0.0,0.0
Newcastle Swimming Pool: Newcastle Leisure & Aquatic Centre,https://newcastlepools.com.au/,Newcastle Pools has something for the whole family! Learn to swim  get fit as well as have a fantastic time with BlueFit packages. Learn more inside!,newcastlepools,None,"['swimmorepoolsau@gmail.com', 'https://www.crunchbase.com/organization/amanda-hebdige']","['+61038)790-4688', 'https://www.crunchbase.com/organization/amanda-hebdige']",None,None,"[['Swimming'], 'https://www.crunchbase.com/organization/amanda-hebdige']","['Jan 1, 2015', 'https://www.crunchbase.com/organization/amanda-hebdige']",None,None,"[' Narre Warren, Victoria, Australia', 'https://www.crunchbase.com/organization/amanda-hebdige']",None,"['Private', 'https://www.crunchbase.com/organization/amanda-hebdige']",0.0,0.0,0.0,0.0,0.0
Leisure Management Software - Gladstone Home,https://gladstonemrm.com.au/,"Gladstone Health & Leisure creates reliable  feature-rich fitness and leisure management software for businesses across Australia and New Zealand._Gladstone Health & Leisure creates reliable  feature-rich fitness and leisure management software for businesses across Australia and New Zealand._Gladstone Health & Leisure is the trusted software solution for health clubs and leisure centres across Australia and New Zealand.     Improve the member experience 
Build rewarding experiences for your members with our automated technology. From paperless member signup to easy bookings and payments  Gladstone will help you",gladstonemrm,"['SE 904 L 9 275 ALFRED ST N NORTH SYDNEY, NEW SOUTH WALES, 2060 Australia', 'https://www.dnb.com/business-directory/company-profiles.gladstone_mrm_%28australia%29_pty_ltd.f8ed866038c6ecaf26252960d647c1bc.html']","['support@gladstonemrm.com.au', 'https://gladstonemrm.com.au/']","['1300 858 840', 'https://gladstonemrm.com.au/']","['new club members', 'gym member retention', 'new members', 'gym customers', 'gym membership software', 'gladstone leisure management software software', 'leisure club customers', 'fitness club software', 'members', 'more members']","[['Michael Ross MACKINVEN', ' director'], 'https://opencorporates.com/companies/nz/1841817']","['Arts, entertainment and recreation, Healthcare', 'from_classification_model']","['13 July 2006', 'https://opencorporates.com/companies/nz/1841817']","['$4.67 million USD', 'https://www.dnb.com/business-directory/company-profiles.gladstone_mrm_%28australia%29_pty_ltd.f8ed866038c6ecaf26252960d647c1bc.html']",None,"['New Zealand', 'https://opencorporates.com/companies/nz/1841817']",None,"['Proprietorship Subsidiary', 'https://www.dnb.com/business-directory/company-profiles.gladstone_mrm_%28australia%29_pty_ltd.f8ed866038c6ecaf26252960d647c1bc.html']",0.0,0.25,0.75,0.0,0.25
Drone & DSLR | Travel Blog_ Aerial Photography_ Travel ...,https://droneandslr.com/,A travel blog that loves drone aerial photography  travel photography  and travel videos. Sharing our travel experiences with you!_Travel Photography  Travel Blog  Traveler Reviews & Ideas  Drone Aerial Photography  Royalty Free Travel and Aerial Photos by Devesh Sahai.,droneandslr,None,"['support@dronelancer.com', 'https://www.crunchbase.com/organization/dronelancer']",None,"['new zealand hong kong', 'tai o lookout restaurant hong kong', 'hong kong island', 'hong kong sok kwu wan circular hike', 'peng chau island new zealand south island guide', 'hong kong ha long bay', 'cheung chau island', 'hong kong south island', 'sok kwu wan hong kong junk boat party', 'hk island tai o lookout restaurant']","['Shameem Basheer', 'founder(s)', 'https://www.crunchbase.com/organization/dronelancer']","[['Artificial IntelligenceDronesIntelligent SystemsRoboticsSoftware'], 'https://www.crunchbase.com/organization/dronelancer']","['Dec 1, 2015', 'https://www.crunchbase.com/organization/dronelancer']",None,None,"[' Sydney, New South Wales, Australia', 'https://www.crunchbase.com/organization/dronelancer']",None,"['Private', 'https://www.crunchbase.com/organization/dronelancer']",0.0,0.0,0.0,0.0,0.0
Bowral news_ sport and weather | Southern Highland News ...,https://www.southernhighlandnews.com.au/,Southern Highland News delivers latest news from Bowral NSW including sport  weather  entertainment and lifestyle.,southernhighlandnews,"['50 Willow Drive , Moss Vale NSW 2577', 'https://www.southernhighlandnews.com.au/business/real-estate/oak-tree-retirement-village/16698/']","['andrea@strategyaccountants.com.au', 'https://www.crunchbase.com/organization/strategy-accountants']","['+61244545003 1', 'https://www.southernhighlandnews.com.au/business/financial/shoalhaven-lawyers/16324/']","['good wine', 'southern highlands news', 'southern highlands', 'southern highland news sponsorship information', 'southern highlands private', 'southern highlands oncology', 'southern highlands chamber', 'destination southern highlands', 'southern highlands private hospital', 'southern highlands magazine']","[['Thomas Mooney ', 'Marketing Executive_Apricity'], 'from linkedin search google']","[['Accounting'], 'https://www.crunchbase.com/organization/strategy-accountants']",None,None,None,None,None,"['Private', 'https://www.crunchbase.com/organization/strategy-accountants']",0.25,0.25,0.0,0.0,0.125
SeekVisa,https://www.seekvisa.com.au/,We are Registered Migration Agents and Immigration Lawyers based in Melbourne specialising in ENS 186 visa  RSMS 187 visa   TSS 482 Visa  Partner Visa  Business and Investment Visas  Employer Sponsored Visas  Visa Refusals and Appeals. As registered migration agents we provide professional visa and migration services.,seekvisa,"['PO Box 307 Deakin West ACT 2600 Australia', 'https://www.seekvisa.com.au/skills-assessment-and-assessing-authorities/']","['admin@seekvisa.com.au', 'https://www.crunchbase.com/organization/seekvisa']","['+61 (03) 9521 7577', 'https://www.seekvisa.com.au/contact/']","['australia visa options', 'australian visa applications', 'visa applications', 'visa requirement', 'skilled migration visa applicants', 'employer visas', 'work visa', 'permanent visa', 'visa program', 'tss visa applicants']","[['Vojislav Kablar ', 'SeekVisa International_LinkedIn'], 'from linkedin search google']","[['Consulting'], 'https://www.crunchbase.com/organization/seekvisa']","['Sep 1, 2015', 'https://www.crunchbase.com/organization/seekvisa']",None,None,None,None,"['Private', 'https://www.crunchbase.com/organization/seekvisa']",0.25,0.25,0.0,0.0,0.125
Finder Money_ Insurance_ Mobile & Shopping Comparison,https://www.finder.com.au/,Compare everything and find better at Australia's most visited comparison site. 100+ categories and 1800+ brands compared. 100% free service.,finder,"['Level  10 , 99 York St Sydney , NSW , Australia 2000 Australia', 'https://www.finder.com.au']","['info@finder.com.au', 'https://www.crunchbase.com/organization/finder-com-au']","['+61 402 567 568', 'https://www.finder.com.au/press-release-dec-2019-top-2020-new-years-resolutions-revealed']",None,"['Frank Restuccia', 'founder(s)', 'https://www.crunchbase.com/organization/finder-com-au']","[['Financial ServicesOnline Portals'], 'https://www.crunchbase.com/organization/finder-com-au']","['2006', 'https://www.crunchbase.com/organization/finder-com-au']",None,None,"[' Sydney, New South Wales, Australia', 'https://www.crunchbase.com/organization/finder-com-au']",None,"['Private', 'https://www.crunchbase.com/organization/finder-com-au']",0.25,0.25,0.0,0.0,0.125
Free Swim Lessons - Learn2Swim Week September 30 ...,https://learn2swimweek.com/,Let's give every child in Australia & New Zealand aged under-five a chance to learn to swim this season & remind them on the importance of water safety! Want to give your kids free swim lessons? Visits our website to find your nearest participating swim school. September 30 – October 7  2019._September 25 – October 4  2020 - Let’s give every child in Australia and New Zealand the chance to learn to swim and teach the importance of water safety!,learn2swimweek,"['10 Camford Street, Milton QLD 4064 Australia', 'https://learn2swimweek.com/privacy-policy/']","['privacy-policy@poolwerx.com.au', 'https://learn2swimweek.com/privacy-policy/']","['1800 059 520', 'https://learn2swimweek.com/privacy-policy/']","['learn2swim week', 'free swim lessons', 'personal information', 'swim schools', 'poolwerx learn2swim week', 'customer information', 'registered swim schools', 'campaign information', 'water safety', 'further information']",None,"['Education, Arts, entertainment and recreation', 'from_classification_model']",None,None,None,None,None,None,0.25,0.25,0.0,0.0,0.125
AQUATICS DOWN UNDER,https://www.aquaticsdownunder.com.au/,,aquaticsdownunder,"['PO Box 4929 , North Rocks NSW 2151', 'https://www.aquaticsdownunder.com.au/employment/']","['info@aquaticsdownunder.com.au', 'https://www.aquaticsdownunder.com.au/employment/']",None,"['pm austswim teacher', 'saturday am individual private lessons', 'pm group lessons', 'group private lessons', 'deep water experience', 'group lessons', 'austswim teacher', 'austswim nsw awards dinner', 'download holiday intensive classes', 'wednesday am classes']",None,"['Education, Construction', 'from_classification_model']",None,None,None,None,None,None,0.25,0.0,0.0,0.0,0.0625
About Us | GANASS HOTEL,https://ganasshotel.com/about-us/,| Your home of comfort,ganasshotel,None,"['info@ganasshotel.com', 'https://www.ganasshotel.com/terms-and-conditions/']",None,"['events search events', 'ganass room', 'deluxe rooms', 'ganass hotel', 'enough room', 'rooms gallery', 'rooms phone', 'featured rooms king size', 'hotel policies', 'hotel process']",None,"['Transport, Manufacturing', 'from_classification_model']",None,None,None,None,None,None,0.0,0.0,0.0,0.0,0.0
5 Star Swim Schools: Home,https://5starswimschools.com.au/,,5starswimschools,"['1 Bryant Drive, Tuggerah NSW 0451', 'https://5starswimschools.com.au/contact/']","['kerta@5starswimschools.com.au', 'https://5starswimschools.com.au/contact/']","['+612 4331 9740', 'https://5starswimschools.com.au/contact/']","['water children', 'children', 'quality swimming lessons', 'many children', 'regular swimming lessons', 'weekly swimming lessons', 'continuing swimming lessons', 'swimming lessons', 'star swim schools', 'wyoming@5starswimschools.com.au children']","[['Gary Toner', 'CEO'], 'https://www.swimaustralia.org.au/board']","['Education, Healthcare', 'from_classification_model']",None,"['$1.87 million USD', 'https://www.dnb.com/business-directory/company-profiles.the_trustee_for_erina_swim_centre_unit_trust.a057ca8f507d28c2b16b05e02ae7d64a.html']",None,None,None,"['Independent', 'https://www.dnb.com/business-directory/company-profiles.the_trustee_for_erina_swim_centre_unit_trust.a057ca8f507d28c2b16b05e02ae7d64a.html']",0.25,0.25,0.0,0.0,0.125
State Swim: Swimming Schools Perth_ Adelaide & Melbourne,https://www.stateswim.com.au/,For over 45 years  State Swim has been providing swimming lessons to babies  toddlers  children  teenager and adults in Perth  Adelaide and Melbourne.,stateswim,"['87-91 GRAND BOULEVARD CRAIGIEBURN, VICTORIA, 3064 Australia', 'https://www.dnb.com/business-directory/company-profiles.state_swim_craigieburn.4007699ee0d706ecdf9b6a116fdb1a57.html']","['bookings@seaford.stateswim.net', 'https://www.stateswim.com.au/our-locations/adelaide-sa/seaford/']","['+613 8390 1400', 'https://www.stateswim.com.au/our-locations/melbourne-vic/caroline-springs/']","['state swim systems state swim', 'state swim swimmers', 'swim suntec city state swim', 'state swim swimming schools', 'existing state swim swimmers', 'state swim morphett road state', 'state swim schools', 'gold state swim', 'free state swim', 'state swim students']","[['Stacey Quigley ', 'Swimming Instructor_Stateswim'], 'from linkedin search google']","['Education, Arts, entertainment and recreation', 'from_classification_model']",None,"['$4.51 million USD', 'https://www.dnb.com/business-directory/company-profiles.state_swim_craigieburn.4007699ee0d706ecdf9b6a116fdb1a57.html']",None,None,None,"['Independent', 'https://www.dnb.com/business-directory/company-profiles.state_swim_craigieburn.4007699ee0d706ecdf9b6a116fdb1a57.html']",0.75,0.25,0.0,0.0,0.25
The Crazy Tourist -,https://www.thecrazytourist.com/,,thecrazytourist,None,None,None,"['san diego area', 'san diego state historic park', 'san diego museum', 'san diego state historical park', 'old town san diego state historical park', 'best san diego tours', 'best san diego hotels', 'best san diego beer', 'san diego zoo safari park', 'san diego']",None,"[['Leisure'], 'https://www.crunchbase.com/organization/tourism-australia']","['2004', 'https://www.crunchbase.com/organization/tourism-australia']",None,None,"[' Sydney, New South Wales, Australia', 'https://www.crunchbase.com/organization/tourism-australia']",None,"['Private', 'https://www.crunchbase.com/organization/tourism-australia']",0.0,0.0,0.0,0.0,0.0
AAT Kings: Guided Tours in Australia & New Zealand,https://www.aatkings.com/,AAT Kings  Australia's favourite guided holiday company providing a wide range of day tours  short breaks & guided holidays in AU & NZ.Browse our tours now,aatkings,"['86 Bourke Rd Alexandria, NEW SOUTH WALES, 2015 Australia', 'https://www.dnb.com/business-directory/company-profiles.aat_kings_tours_pty_ltd.55de7ee2185ede7d55777ea0d202a946.html']","['indagopm@gmail.com', 'https://www.crunchbase.com/organization/indago-digital']","['1300 228 546', 'https://www.aatkings.com/holiday-options/short-breaks/?category=queensland']","['australia day tours', 'kata tjuta national park', 'south australia', '| uluru', 'perth western australia', 'western australia', 'beautiful perth western australia', 'kakadu national park', 'optional experience tours', 'southern australia']","[['David Hosking ', 'Syngenta Australia and New Zealand_LinkedIn'], 'None']","[['AnalyticsDigital MarketingSEMSEOWeb Development'], 'https://www.crunchbase.com/organization/indago-digital']","['Jul 1, 2014', 'https://www.crunchbase.com/organization/indago-digital']","['$63.38 million USD', 'https://www.dnb.com/business-directory/company-profiles.aat_kings_tours_pty_ltd.55de7ee2185ede7d55777ea0d202a946.html']",None,"[' Surry Hills, New South Wales, Australia', 'https://www.crunchbase.com/organization/indago-digital']",None,"['Private', 'https://www.crunchbase.com/organization/indago-digital']",0.0,0.25,0.375,0.0,0.15625
Lee Duguid Photography - Australian based photographer,https://leeduguid.com/,Free worldwide shipping on all photographic prints. Landscape Photography by Australian based  AIPP Master of Photography Lee Duguid.,leeduguid,"['2017 /09/Craigs-Hut- Victoria 0612', 'https://leeduguid.com/shop/australia/craigs-hut-victoria-australia-06127144/']","['info@leeduguid.com', 'https://leeduguid.com/privacy-policy/']",None,"['sydney australia negresco', 'australia photoshop courses sydney walls', 'lee', 'photography courses', 'lee duguid', 'australia', 'photography course sydney subtotal', 'equipment lee', 'contact lee', 'private photography courses']",None,"['Education, Transport', 'from_classification_model']",None,None,None,None,None,None,0.25,0.0,0.0,0.0,0.0625
Museums Victoria Collections,https://collections.museumsvictoria.com.au/,Explore the fascinating collections of Museums Victoria in Melbourne  Australia  featuring over 1.15 million records of zoology  geology  palaeontology  history  indigenous cultures and technology.,collections.museumsvictoria,"['1979 Person Depicted  Captain James Stirling , Western Australia Australia', 'https://collections.museumsvictoria.com.au/items/56046']","['sales@dealabout.com.au', 'https://www.crunchbase.com/organization/dealabout-com-au']","['+61-393924800', 'https://www.dnb.com/business-directory/company-profiles.museums_board_of_victoria.9512e88862c654dbb90ba3e67c1801cc.html']","['museum victoria museums victoria collections', 'australia museums victoria collections', 'australia west australia perth museums victoria collections', 'australia museums victoria staff', 'museums victoria collections', 'museums victoria', 'museums victoria collections arms', 'mallacoota museums victoria collections', 'swamps museums victoria collections', 'feathers museums victoria collections']","[['LYNLEY MARSHALL', 'Chief Executive Officer'], 'https://www.dnb.com/business-directory/company-profiles.museums_board_of_victoria.9512e88862c654dbb90ba3e67c1801cc.html']","[['Consumer ElectronicsE-CommerceElectronicsHardwareSoftware'], 'https://www.crunchbase.com/organization/dealabout-com-au']","['2010', 'https://www.crunchbase.com/organization/dealabout-com-au']","['$103.71 million USD', 'https://www.dnb.com/business-directory/company-profiles.museums_board_of_victoria.9512e88862c654dbb90ba3e67c1801cc.html']",None,"[' Melbourne, Victoria, Australia', 'https://www.crunchbase.com/organization/dealabout-com-au']",None,"['Private', 'https://www.crunchbase.com/organization/dealabout-com-au']",0.25,0.0,0.0,0.0,0.0625
Warwick Daily News: Warwick News_ sports_ weather and ...,https://m.warwickdailynews.com.au/,"
    
    

    
        Browse the latest Homepage articles  videos and photos
    
",warwickdailynews,"['10 Newspaper Place, Maroochydore, QLD 4558', 'https://m.warwickdailynews.com.au/terms/']","['hr@fitzroyisland.com', 'https://m.warwickdailynews.com.au/news/apply-now-beach-lovers-dream-role-up-for-grabs/4194582/']","['1300 361 604', 'https://m.warwickdailynews.com.au/subscriptions/premium-offer/']","['new anti-suv', 'new car trend', 'new border warning', 'said content', 'new day', 'shock new sporty car', 'new homes', 'covid-19 vaccine rollout australia', 'digital advertising news corp australia', 'news corp australia']",None,"['Finance and insurance, Transport', 'from_classification_model']",None,None,None,None,None,None,0.25,0.25,0.0,0.0,0.125
Life Floor Australia + New Zealand,https://www.lifefloor.com.au/,,lifefloor,None,"['solutions@lifefloor.com', 'https://www.lifefloor.com.au/life-floor-whitewater-partnership']","['1300 721 135', 'https://www.lifefloor.com.au/request-a-quote']","['life floor life floor', 'life floor studio designer life floor tiles sds', 'life floor installation', 'life floor australia', 'life floor applications', 'life floor customers', 'life floor studio', 'life floor warranty', 'adding life floor', 'sds life floor']",None,"['Manufacturing, Construction', 'from_classification_model']",None,None,None,None,None,None,0.0,0.25,0.0,0.0,0.0625
Anaconda | Australia's Best Outdoor + Camping Store,https://www.anacondastores.com/,Anaconda is the first choice for outdoor adventure and sporting retailer with camping  fishing and more. Visit and shop at an Anaconda store near you!,anacondastores,"['L 6 111 Cecil St South Melbourne, VICTORIA, 3205 Australia', 'https://www.dnb.com/business-directory/company-profiles.anaconda_group_pty_ltd.5961e5fd0da3f861.html']","['team@airtasker.com', 'https://www.crunchbase.com/organization/airtasker']","['1300 558 990', 'https://www.anacondastores.com/faq/click-and-collect']","['anaconda bike racks', 'other anaconda camping furniture', 'anaconda bike accessories', 'more anaconda camping options', 'anaconda bike rack solutions', 'anaconda camping furniture', 'anaconda urban bikes', 'anaconda camping heaters', 'anaconda camping cupboards', 'other anaconda products']","['Jonathan Lui', 'founder(s)', 'https://www.crunchbase.com/organization/airtasker']","[['AppsE-CommerceInternetMarketplaceMobilePeer to PeerWeb Development'], 'https://www.crunchbase.com/organization/airtasker']","['Feb 21, 2012', 'https://www.crunchbase.com/organization/airtasker']","['$2.79 million USD', 'https://www.dnb.com/business-directory/company-profiles.anaconda_group_pty_ltd.5961e5fd0da3f861.html']",None,"[' Sydney, New South Wales, Australia', 'https://www.crunchbase.com/organization/airtasker']",None,"['Private', 'https://www.crunchbase.com/organization/airtasker']",0.0,0.25,0.0,0.0,0.0625
Hit Network: All Stations,https://www.hit.com.au/,Listen live to 104.1 2DayFM.,hit,"['2 Melville St, Hobart, TAS 7000', 'https://www.hit.com.au/hobart/contact-us']","['hello@kinela.com', 'https://www.crunchbase.com/organization/hit-100-3dd0']","['1300 448 100', 'https://www.crunchbase.com/organization/hit-100-3dd0']","['| carrie', '| bec cosi', '#ashlondon #', '| hughesy', 'air | carrie', '#matthewmcconaugheygreenlight #', '#lifesupport #', '#annemarie #', 'hit entertainment carrie', '| ash london']","[['Jeff Burns ', 'Good Shepherd Australia New Zealand_LinkedIn'], 'from linkedin search google']","[['Health CareInformation TechnologyWellness'], 'https://www.crunchbase.com/organization/hit-100-3dd0']","['Jan 1, 2014', 'https://www.crunchbase.com/organization/hit-100-3dd0']",None,None,"[' Sydney, New South Wales, Australia', 'https://www.crunchbase.com/organization/hit-100-3dd0']",None,"['Private', 'https://www.crunchbase.com/organization/hit-100-3dd0']",0.25,0.0,0.0,0.0,0.0625
Sail World - The world's largest sailing news network; sail and ...,https://www.sail-world.com/,Sail World - The world's largest sailing news network; sail and sailing  cruising  boating news__The world's largest sailing news network; sail and sailing  cruising  boating news,sail-world,"['19b Wicklow Road, Narrow Neck, Auckland0622NZ', 'https://opencorporates.com/companies/nz/4997900']","['media@tetra-media.com', 'https://www.crunchbase.com/organization/sail-world-com']","['+61 (0)412 146 913', 'https://www.sail-world.com/Australia/contact']","['australia sailgp team', 'japan sailgp team', 'sailgp racing', 'sailgp new york', 'future fibres team sailgp', 'australia sailgp', 'united states sailgp team', 'cookies japan sailgp team', 'great britain sailgp team', 'sailgp season']","[['LESLEY GLADWELL', 'Director'], 'https://www.dnb.com/business-directory/company-profiles.sail_world_nz_limited.1548a39b7e746f011edcd3b2f2f82abf.html']","[['Sports'], 'https://www.crunchbase.com/organization/sail-world-com']","['2000', 'https://www.crunchbase.com/organization/sail-world-com']","['$2.19 million USD', 'https://www.dnb.com/business-directory/company-profiles.sail_world_nz_limited.1548a39b7e746f011edcd3b2f2f82abf.html']",None,"['New Zealand', 'https://opencorporates.com/companies/nz/4997900']",None,"['Private', 'https://www.crunchbase.com/organization/sail-world-com']",0.375,0.25,0.75,0.0,0.34375
Cruise Holiday Packages & Deals from $999 | P&O Cruises ...,https://www.pocruises.com.au/,Need a break? P&O Cruises offer a whole new world of entertainment  relaxation and world-class cuisine. Plan your trip  find a cruise and book online today!,pocruises,"['PO Box 1429 Chatswood NSW 2057 AUSTRALIA', 'https://www.pocruises.com.au/business/privacy-policy']","['info@dreamlines.com.au', 'https://www.crunchbase.com/organization/dreamlines-australia-pty-ltd-2']","['+61 2 8326 4116', 'https://www.pocruises.com.au/contact-us']","['p&o cruise', 'p&o cruise ships', 'cruise activities p&o cruises', 'p&o cruise bookings', 'p&o cruises australia', 'p&o cruises', 'p&o pacific partnership', 'p&o cruises shore tour', 'p&o australia', 'pacific adevnture cruise']","[['STURE MYRMELL', 'President'], 'https://www.dnb.com/business-directory/company-profiles.po_princess_cruises_international_limited.30e99d2fb56afc1da609adca1242ad55.html']","[['CommunitiesE-CommerceHospitalityLeisureLifestyleTravel'], 'https://www.crunchbase.com/organization/dreamlines-australia-pty-ltd-2']","['Nov 1, 2014', 'https://www.crunchbase.com/organization/dreamlines-australia-pty-ltd-2']","['$792,563 USD', 'https://www.dnb.com/business-directory/company-profiles.po_princess_cruises_international_limited.30e99d2fb56afc1da609adca1242ad55.html']",None,"[' Gold Coast, Queensland, Australia', 'https://www.crunchbase.com/organization/dreamlines-australia-pty-ltd-2']",None,"['Private', 'https://www.crunchbase.com/organization/dreamlines-australia-pty-ltd-2']",0.25,0.25,0.0,0.0,0.125
Ecosure: Home,https://ecosure.com.au/,Ecosure is one of Australia's largest fully certified environmental consultancies helping government and the private sector achieve desired outcomes.,ecosure,"['OFF 4 37 CONNOR STREET BURLEIGH HEADS, QUEENSLAND, 4220 Australia', 'https://www.dnb.com/business-directory/company-profiles.ecosure_pty_ltd.c1b132ac21576cd9dbc7123d5c60219d.html']","['recruit@ecosure.com.au', 'https://ecosure.com.au/news/seeking-expressions-of-interest-for-experienced-fauna-spotter-catchers/']","['1300 112 021', ['Ecosure, phone', 'knowledge_panel']]","['queensland ecosure', 'vegetation clearing ecosure', 'wildlife management projects', 'environmental management', 'environmental management services', 'project management', 'ecosure teams', 'environmental management plans', 'vegetation management', 'leading wildlife management projects']","[['PHILLIP PATRICK SHAW', 'Director'], 'https://www.dnb.com/business-directory/company-profiles.ecosure_pty_ltd.c1b132ac21576cd9dbc7123d5c60219d.html']","['Mining, oil and gas, Manufacturing', 'from_classification_model']","[' 9 September 2011', 'https://opencorporates.com/companies/au/153148684']","['$11.27 million USD', 'https://www.dnb.com/business-directory/company-profiles.ecosure_pty_ltd.c1b132ac21576cd9dbc7123d5c60219d.html']",None,"['Australia', 'https://opencorporates.com/companies/au/153148684']",None,"['Proprietorship Subsidiary', 'https://www.dnb.com/business-directory/company-profiles.ecosure_pty_ltd.c1b132ac21576cd9dbc7123d5c60219d.html']",0.25,0.375,0.0,0.0,0.15625
Triathlete - The latest triathlon gear_ training_ nutrition_ photos ...,https://www.triathlete.com/,,triathlete,"['Se 509 55 Holt St Surry Hills, NEW SOUTH WALES, 2010 Australia', 'https://www.dnb.com/business-directory/company-profiles.triathlon_australia_ltd.6ed102137ba005fa92d82c5e096b3321.html']","['info@movus.com.au', 'https://www.crunchbase.com/organization/movus']","['+61-284886200', 'https://www.dnb.com/business-directory/company-profiles.triathlon_australia_ltd.6ed102137ba005fa92d82c5e096b3321.html']","['ironman races', 'race times', 'ironman training', 'past ironman races', 'faster race times', 'training times', 'mountain- bike races', 'ironman austria ironman', 'other big races', 'most triathlon races']","['Brad Parsons', 'founder(s)', 'https://www.crunchbase.com/organization/movus']","[['Information ServicesInformation TechnologyInternet of ThingsReal Time'], 'https://www.crunchbase.com/organization/movus']","['2015', 'https://www.crunchbase.com/organization/movus']","['$4.24 million USD', 'https://www.dnb.com/business-directory/company-profiles.triathlon_australia_ltd.6ed102137ba005fa92d82c5e096b3321.html']",None,"[' Brisbane, Queensland, Australia', 'https://www.crunchbase.com/organization/movus']",None,"['Private', 'https://www.crunchbase.com/organization/movus']",0.0,0.0,0.0,0.0,0.0
The Centre for Volunteering: HOME,https://www.volunteering.com.au/,HOME – The Centre for Volunteering - Search for a volunteer position  access to volunteer resources and professional development workshops.,volunteering,"['137 Palmer Street, Darlinghurst NSW 2010', 'https://www.volunteering.com.au/the-power-of-volunteering/']","['info@vollie.com.au', 'https://www.crunchbase.com/organization/vollie']","['+612 8295 7022', 'https://www.volunteering.com.au/supplementary-volunteer-grants/']","['nsw volunteer', 'nsw youth volunteer', 'nsw corporate volunteer', 'nsw volunteer team', 'nsw senior volunteer', 'events nsw volunteer', 'nsw adult volunteer', 'nsw young volunteer', 'overall nsw volunteer', 'nsw corporate volunteer team']","['Matthew Boyd', 'founder(s)', 'https://www.crunchbase.com/organization/vollie']","[['CharityMarketplaceNon Profit'], 'https://www.crunchbase.com/organization/vollie']","['2015', 'https://www.crunchbase.com/organization/vollie']","['$609,318 USD', 'https://www.dnb.com/business-directory/company-profiles.volunteering_act_incorporated.bc9cfce938ebab2a8fa35f15907ab532.html']",None,"[' Melbourne, Victoria, Australia', 'https://www.crunchbase.com/organization/vollie']",None,"['Private', 'https://www.crunchbase.com/organization/vollie']",0.25,0.25,0.0,0.0,0.125
